towerId,latitude,longitude,region,trafficCondition,activeConnections,trafficVolumeMB,callTraffic,peakUsage,blockedRequests,droppedCalls,timestamp,time
Tower-1,12.922915,80.127457,Tambaram,Moderate,1342,475.5,70,1682,3,4,14-12-2024 06:49,06:49:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1249,621.03,68,1417,5,3,14-12-2024 06:59,06:59:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1562,375.72,90,1834,4,2,14-12-2024 07:09,07:09:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1090,436.1,79,1268,2,1,14-12-2024 07:19,07:19:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1244,358.86,91,1474,1,4,14-12-2024 07:29,07:29:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1540,443.99,76,1611,1,3,14-12-2024 07:39,07:39:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1107,314.21,67,1402,4,5,14-12-2024 07:49,07:49:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1950,756.36,68,2204,0,3,14-12-2024 07:59,07:59:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2692,679.08,94,2996,4,0,14-12-2024 08:09,08:09:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2830,677.5,67,3230,2,0,14-12-2024 08:19,08:19:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2325,990.74,75,2559,8,2,14-12-2024 08:29,08:29:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2179,533.86,98,2485,10,3,14-12-2024 08:39,08:39:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2951,671.42,61,3185,8,4,14-12-2024 08:49,08:49:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2087,976.09,95,2529,7,0,14-12-2024 08:59,08:59:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2575,681.66,98,2765,4,5,14-12-2024 09:09,09:09:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2607,582.23,51,2706,2,5,14-12-2024 09:19,09:19:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2882,1421.28,65,3294,4,3,14-12-2024 09:29,09:29:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2192,766.94,92,2635,7,2,14-12-2024 09:39,09:39:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2833,916.31,87,2903,7,0,14-12-2024 09:49,09:49:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2426,1016.05,52,2562,7,3,14-12-2024 09:59,09:59:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1996,605.4,73,2236,5,1,14-12-2024 10:09,10:09:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1636,435.72,58,2101,9,5,14-12-2024 10:19,10:19:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1413,503.98,88,1841,8,4,14-12-2024 10:29,10:29:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1923,892.23,100,2025,9,2,14-12-2024 10:39,10:39:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1511,422.43,81,1785,1,4,14-12-2024 10:49,10:49:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1863,644.09,61,2098,4,0,14-12-2024 10:59,10:59:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1699,821.1,91,2195,9,4,14-12-2024 11:09,11:09:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1327,529.37,94,1510,5,3,14-12-2024 11:19,11:19:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1744,756.76,73,1820,1,3,14-12-2024 11:29,11:29:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1519,458.23,100,1632,9,4,14-12-2024 11:39,11:39:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1023,453.52,70,1474,9,1,14-12-2024 11:49,11:49:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1264,449.07,62,1322,9,0,14-12-2024 11:59,11:59:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1261,281.2,79,1734,3,5,14-12-2024 12:09,12:09:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1826,469.51,63,2277,8,1,14-12-2024 12:19,12:19:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1577,734.03,86,2010,4,5,14-12-2024 12:29,12:29:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1733,532.15,53,2121,6,4,14-12-2024 12:39,12:39:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1210,373.15,55,1456,10,2,14-12-2024 12:49,12:49:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1167,397,68,1382,9,3,14-12-2024 12:59,12:59:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1651,502.76,59,2045,1,1,14-12-2024 13:09,13:09:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1601,494.06,78,2037,1,2,14-12-2024 13:19,13:19:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1301,645.08,74,1635,10,2,14-12-2024 13:29,13:29:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1705,348.2,98,2175,3,1,14-12-2024 13:39,13:39:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1403,507.17,53,1871,10,2,14-12-2024 13:49,13:49:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1350,557.52,58,1499,9,0,14-12-2024 13:59,13:59:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1902,419.84,93,2179,7,0,14-12-2024 14:09,14:09:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1702,392.38,84,1963,3,1,14-12-2024 14:19,14:19:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1362,560.74,54,1613,2,4,14-12-2024 14:29,14:29:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1071,308.44,67,1408,3,4,14-12-2024 14:39,14:39:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1277,575.03,73,1399,6,4,14-12-2024 14:49,14:49:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1655,631.44,74,1784,7,4,14-12-2024 14:59,14:59:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1009,375.21,91,1427,6,4,14-12-2024 15:09,15:09:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1551,618.11,94,1653,9,0,14-12-2024 15:19,15:19:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1792,788.19,95,1853,10,5,14-12-2024 15:29,15:29:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1894,812.49,79,2241,4,5,14-12-2024 15:39,15:39:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1105,347.27,89,1264,5,2,14-12-2024 15:49,15:49:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1764,401.41,100,1952,1,2,14-12-2024 15:59,15:59:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1526,459.7,76,1827,5,0,14-12-2024 16:09,16:09:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1018,422.32,61,1121,9,4,14-12-2024 16:19,16:19:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1673,532.76,61,1923,6,3,14-12-2024 16:29,16:29:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1349,642.47,72,1683,4,1,14-12-2024 16:39,16:39:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1071,299.67,66,1181,1,4,14-12-2024 16:49,16:49:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1037,237.13,73,1128,9,1,14-12-2024 16:59,16:59:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2499,584.63,93,2982,0,2,14-12-2024 17:09,17:09:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2639,1232.61,60,2770,1,2,14-12-2024 17:19,17:19:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2795,1054.82,88,2946,3,2,14-12-2024 17:29,17:29:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2879,1240.77,83,2997,0,4,14-12-2024 17:39,17:39:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2420,487.74,67,2823,10,5,14-12-2024 17:49,17:49:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2664,860.36,70,2983,9,4,14-12-2024 17:59,17:59:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2707,984.99,89,3157,10,2,14-12-2024 18:09,18:09:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2438,1012.99,93,2526,0,1,14-12-2024 18:19,18:19:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2081,596.21,81,2253,7,4,14-12-2024 18:29,18:29:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2035,1006.91,71,2324,0,1,14-12-2024 18:39,18:39:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2419,550.89,99,2852,2,2,14-12-2024 18:49,18:49:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2184,733.24,67,2253,1,0,14-12-2024 18:59,18:59:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2180,843.59,68,2282,7,4,14-12-2024 19:09,19:09:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2121,938.27,64,2565,6,1,14-12-2024 19:19,19:19:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2851,1285.72,62,3316,7,0,14-12-2024 19:29,19:29:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2524,796.94,97,2837,7,3,14-12-2024 19:39,19:39:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2784,1218.32,65,3134,2,5,14-12-2024 19:49,19:49:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2628,964.44,86,2784,7,2,14-12-2024 19:59,19:59:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2710,1111.44,54,3017,6,5,14-12-2024 20:09,20:09:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2263,861.89,70,2497,10,5,14-12-2024 20:19,20:19:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2280,486.25,89,2763,3,2,14-12-2024 20:29,20:29:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2903,1259.97,92,3178,6,3,14-12-2024 20:39,20:39:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2994,988.91,68,3134,2,2,14-12-2024 20:49,20:49:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2859,689.9,78,3249,0,4,14-12-2024 20:59,20:59:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2297,807.98,99,2797,7,2,14-12-2024 21:09,21:09:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2903,1283.14,97,3303,8,1,14-12-2024 21:19,21:19:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2532,835.93,53,2869,1,4,14-12-2024 21:29,21:29:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2733,1186.78,94,3084,6,0,14-12-2024 21:39,21:39:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2787,962.73,74,3080,0,4,14-12-2024 21:49,21:49:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2891,598.42,86,3124,8,0,14-12-2024 21:59,21:59:00
Tower-1,12.922915,80.127457,Tambaram,Low,682,280.74,68,870,7,3,14-12-2024 22:09,22:09:00
Tower-1,12.922915,80.127457,Tambaram,Low,713,335.06,55,1001,0,3,14-12-2024 22:19,22:19:00
Tower-1,12.922915,80.127457,Tambaram,Low,659,170.38,71,942,6,5,14-12-2024 22:29,22:29:00
Tower-1,12.922915,80.127457,Tambaram,Low,960,279.14,78,1371,9,2,14-12-2024 22:39,22:39:00
Tower-1,12.922915,80.127457,Tambaram,Low,513,230.97,86,957,9,5,14-12-2024 22:49,22:49:00
Tower-1,12.922915,80.127457,Tambaram,Low,846,362.19,77,1076,2,1,14-12-2024 22:59,22:59:00
Tower-1,12.922915,80.127457,Tambaram,Low,642,164.19,92,1083,10,2,14-12-2024 23:09,23:09:00
Tower-1,12.922915,80.127457,Tambaram,Low,794,199.97,85,927,0,5,14-12-2024 23:19,23:19:00
Tower-1,12.922915,80.127457,Tambaram,Low,822,288.84,98,1041,6,5,14-12-2024 23:29,23:29:00
Tower-1,12.922915,80.127457,Tambaram,Low,809,236.82,83,1176,5,0,14-12-2024 23:39,23:39:00
Tower-1,12.922915,80.127457,Tambaram,Low,528,137.71,66,701,5,2,14-12-2024 23:49,23:49:00
Tower-1,12.922915,80.127457,Tambaram,Low,977,420.35,65,1277,3,5,14-12-2024 23:59,23:59:00
Tower-1,12.922915,80.127457,Tambaram,Low,737,310.5,95,1139,7,5,15-12-2024 00:09,00:09:00
Tower-1,12.922915,80.127457,Tambaram,Low,882,425.94,61,1094,0,2,15-12-2024 00:19,00:19:00
Tower-1,12.922915,80.127457,Tambaram,Low,912,382.54,70,1233,6,4,15-12-2024 00:29,00:29:00
Tower-1,12.922915,80.127457,Tambaram,Low,930,238.48,77,1172,10,5,15-12-2024 00:39,00:39:00
Tower-1,12.922915,80.127457,Tambaram,Low,917,341.04,90,1181,6,3,15-12-2024 00:49,00:49:00
Tower-1,12.922915,80.127457,Tambaram,Low,608,243.26,66,894,3,2,15-12-2024 00:59,00:59:00
Tower-1,12.922915,80.127457,Tambaram,Low,868,394.37,50,927,1,2,15-12-2024 01:09,01:09:00
Tower-1,12.922915,80.127457,Tambaram,Low,814,190.79,90,886,1,4,15-12-2024 01:19,01:19:00
Tower-1,12.922915,80.127457,Tambaram,Low,848,418.46,81,1277,4,2,15-12-2024 01:29,01:29:00
Tower-1,12.922915,80.127457,Tambaram,Low,710,351.3,57,1056,5,3,15-12-2024 01:39,01:39:00
Tower-1,12.922915,80.127457,Tambaram,Low,921,199.04,50,1048,9,5,15-12-2024 01:49,01:49:00
Tower-1,12.922915,80.127457,Tambaram,Low,882,354.03,65,1220,3,1,15-12-2024 01:59,01:59:00
Tower-1,12.922915,80.127457,Tambaram,Low,786,249.55,56,1233,3,0,15-12-2024 02:09,02:09:00
Tower-1,12.922915,80.127457,Tambaram,Low,685,149.24,56,822,10,5,15-12-2024 02:19,02:19:00
Tower-1,12.922915,80.127457,Tambaram,Low,501,141.97,60,936,6,3,15-12-2024 02:29,02:29:00
Tower-1,12.922915,80.127457,Tambaram,Low,695,214.99,91,954,9,0,15-12-2024 02:39,02:39:00
Tower-1,12.922915,80.127457,Tambaram,Low,861,188.15,66,1283,9,4,15-12-2024 02:49,02:49:00
Tower-1,12.922915,80.127457,Tambaram,Low,597,239.05,89,653,0,2,15-12-2024 02:59,02:59:00
Tower-1,12.922915,80.127457,Tambaram,Low,906,278.74,61,1096,6,4,15-12-2024 03:09,03:09:00
Tower-1,12.922915,80.127457,Tambaram,Low,787,313.57,64,1149,1,0,15-12-2024 03:19,03:19:00
Tower-1,12.922915,80.127457,Tambaram,Low,784,212.05,70,859,10,5,15-12-2024 03:29,03:29:00
Tower-1,12.922915,80.127457,Tambaram,Low,785,308.8,82,955,9,0,15-12-2024 03:39,03:39:00
Tower-1,12.922915,80.127457,Tambaram,Low,521,214.71,95,770,9,1,15-12-2024 03:49,03:49:00
Tower-1,12.922915,80.127457,Tambaram,Low,535,143.26,51,651,8,4,15-12-2024 03:59,03:59:00
Tower-1,12.922915,80.127457,Tambaram,Low,508,229.35,96,770,4,0,15-12-2024 04:09,04:09:00
Tower-1,12.922915,80.127457,Tambaram,Low,966,226.78,52,1149,2,3,15-12-2024 04:19,04:19:00
Tower-1,12.922915,80.127457,Tambaram,Low,834,349.97,74,1000,4,4,15-12-2024 04:29,04:29:00
Tower-1,12.922915,80.127457,Tambaram,Low,980,437.41,74,1358,4,3,15-12-2024 04:39,04:39:00
Tower-1,12.922915,80.127457,Tambaram,Low,956,421.46,52,1365,5,2,15-12-2024 04:49,04:49:00
Tower-1,12.922915,80.127457,Tambaram,Low,870,286.22,52,1361,10,5,15-12-2024 04:59,04:59:00
Tower-1,12.922915,80.127457,Tambaram,Low,774,209.79,52,1257,5,0,15-12-2024 05:09,05:09:00
Tower-1,12.922915,80.127457,Tambaram,Low,856,408.93,73,1215,3,1,15-12-2024 05:19,05:19:00
Tower-1,12.922915,80.127457,Tambaram,Low,764,365.08,52,1264,1,5,15-12-2024 05:29,05:29:00
Tower-1,12.922915,80.127457,Tambaram,Low,954,288.08,93,1163,1,0,15-12-2024 05:39,05:39:00
Tower-1,12.922915,80.127457,Tambaram,Low,850,213.69,54,938,7,5,15-12-2024 05:49,05:49:00
Tower-1,12.922915,80.127457,Tambaram,Low,519,110.09,94,687,10,0,15-12-2024 05:59,05:59:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1565,445.6,70,1622,2,0,15-12-2024 06:09,06:09:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1337,644.55,97,1777,7,3,15-12-2024 06:19,06:19:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1102,280.94,81,1372,9,2,15-12-2024 06:29,06:29:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1365,680.26,52,1466,9,1,15-12-2024 06:39,06:39:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1914,450.45,83,2003,4,0,15-12-2024 06:49,06:49:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1002,457.89,73,1307,9,5,15-12-2024 06:59,06:59:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1362,499.42,55,1788,9,1,15-12-2024 07:09,07:09:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1111,245.94,81,1355,3,3,15-12-2024 07:19,07:19:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1771,508.28,81,2099,4,0,15-12-2024 07:29,07:29:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1928,879.67,73,2283,9,2,15-12-2024 07:39,07:39:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1527,453.3,57,1630,0,0,15-12-2024 07:49,07:49:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1858,761.21,82,2126,4,4,15-12-2024 07:59,07:59:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2177,671.28,84,2674,7,2,15-12-2024 08:09,08:09:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2540,750.81,99,2935,8,1,15-12-2024 08:19,08:19:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2913,1192.82,92,3219,7,5,15-12-2024 08:29,08:29:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2440,526.74,91,2875,5,1,15-12-2024 08:39,08:39:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2068,682.17,52,2303,8,1,15-12-2024 08:49,08:49:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2553,1055.08,89,2658,6,2,15-12-2024 08:59,08:59:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2311,737.15,50,2568,7,1,15-12-2024 09:09,09:09:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2978,932.15,70,3453,5,2,15-12-2024 09:19,09:19:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2349,473.06,92,2460,2,1,15-12-2024 09:29,09:29:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2318,768.39,94,2480,4,3,15-12-2024 09:39,09:39:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2214,749.97,82,2619,8,0,15-12-2024 09:49,09:49:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2472,713.19,53,2825,1,3,15-12-2024 09:59,09:59:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1003,474.96,99,1301,8,1,15-12-2024 10:09,10:09:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1587,743.13,52,1803,5,0,15-12-2024 10:19,10:19:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1310,481.64,56,1404,0,3,15-12-2024 10:29,10:29:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1330,272.15,75,1469,2,3,15-12-2024 10:39,10:39:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1557,317.68,99,1611,8,5,15-12-2024 10:49,10:49:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1579,327.38,50,1646,4,5,15-12-2024 10:59,10:59:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1059,321.98,89,1228,10,3,15-12-2024 11:09,11:09:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1602,602.92,97,2003,0,0,15-12-2024 11:19,11:19:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1214,320.08,75,1594,5,2,15-12-2024 11:29,11:29:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1482,523.95,84,1866,9,5,15-12-2024 11:39,11:39:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1950,809.64,83,2083,0,3,15-12-2024 11:49,11:49:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1991,613.08,86,2410,2,4,15-12-2024 11:59,11:59:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1228,457.09,98,1702,5,0,15-12-2024 12:09,12:09:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1131,457.25,70,1330,4,0,15-12-2024 12:19,12:19:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1824,674.51,70,2289,0,3,15-12-2024 12:29,12:29:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1172,438.71,71,1616,6,1,15-12-2024 12:39,12:39:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1789,524.94,91,2194,10,5,15-12-2024 12:49,12:49:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1226,263.47,53,1528,3,0,15-12-2024 12:59,12:59:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1273,631.78,74,1660,6,1,15-12-2024 13:09,13:09:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1781,837.39,61,2060,4,0,15-12-2024 13:19,13:19:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1019,491.51,65,1434,1,2,15-12-2024 13:29,13:29:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1224,558.28,89,1307,4,5,15-12-2024 13:39,13:39:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1847,512.31,86,2235,8,1,15-12-2024 13:49,13:49:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1689,354.85,77,1818,9,2,15-12-2024 13:59,13:59:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1392,425.99,52,1495,2,4,15-12-2024 14:09,14:09:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1620,709.31,96,1903,2,1,15-12-2024 14:19,14:19:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1439,632.67,69,1522,4,3,15-12-2024 14:29,14:29:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1586,345.27,86,1888,3,4,15-12-2024 14:39,14:39:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1795,565.31,89,1873,1,2,15-12-2024 14:49,14:49:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1389,389.14,87,1580,0,5,15-12-2024 14:59,14:59:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1672,585.68,50,1858,3,1,15-12-2024 15:09,15:09:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1245,451.62,70,1682,5,0,15-12-2024 15:19,15:19:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1525,578.84,59,1869,5,1,15-12-2024 15:29,15:29:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1271,329.05,92,1709,3,5,15-12-2024 15:39,15:39:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1696,462.54,91,1970,10,4,15-12-2024 15:49,15:49:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1510,672.8,63,1579,6,3,15-12-2024 15:59,15:59:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1696,501.54,70,1833,3,0,15-12-2024 16:09,16:09:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1463,640.43,64,1574,3,2,15-12-2024 16:19,16:19:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1341,623.38,60,1758,9,3,15-12-2024 16:29,16:29:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1890,390.71,85,2259,3,1,15-12-2024 16:39,16:39:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1564,461.71,56,2050,8,2,15-12-2024 16:49,16:49:00
Tower-1,12.922915,80.127457,Tambaram,Moderate,1602,714.98,52,1922,0,3,15-12-2024 16:59,16:59:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2542,578.55,51,2965,9,0,15-12-2024 17:09,17:09:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2439,925.95,51,2781,8,4,15-12-2024 17:19,17:19:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2046,520.75,83,2295,9,2,15-12-2024 17:29,17:29:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2469,871.28,72,2680,9,2,15-12-2024 17:39,17:39:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2579,565.98,52,2902,2,1,15-12-2024 17:49,17:49:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2622,851.29,69,2711,6,1,15-12-2024 17:59,17:59:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2047,586.62,89,2354,0,4,15-12-2024 18:09,18:09:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2542,1045.11,95,2642,2,0,15-12-2024 18:19,18:19:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2562,866.73,90,3023,4,2,15-12-2024 18:29,18:29:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2816,1076.46,87,3014,10,4,15-12-2024 18:39,18:39:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2093,755.44,58,2307,10,1,15-12-2024 18:49,18:49:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2924,596.53,51,3271,2,3,15-12-2024 18:59,18:59:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2118,1044,60,2514,8,3,15-12-2024 19:09,19:09:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2669,1186.66,90,2962,10,4,15-12-2024 19:19,19:19:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2767,662.26,75,2866,9,4,15-12-2024 19:29,19:29:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2336,614.54,52,2694,9,2,15-12-2024 19:39,19:39:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2595,1119.7,84,2837,10,3,15-12-2024 19:49,19:49:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2808,936.42,94,3233,0,2,15-12-2024 19:59,19:59:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2640,1093.69,86,3052,5,0,15-12-2024 20:09,20:09:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2262,1093.55,94,2711,10,2,15-12-2024 20:19,20:19:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2845,855.18,89,2932,2,1,15-12-2024 20:29,20:29:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2992,1375.4,78,3228,8,3,15-12-2024 20:39,20:39:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2507,940.8,83,2963,3,5,15-12-2024 20:49,20:49:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2914,991.84,66,3187,3,2,15-12-2024 20:59,20:59:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2361,698.89,52,2854,10,2,15-12-2024 21:09,21:09:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2988,970.52,92,3308,4,2,15-12-2024 21:19,21:19:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2378,607.2,53,2475,4,2,15-12-2024 21:29,21:29:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2643,1192.31,63,2701,3,0,15-12-2024 21:39,21:39:00
Tower-1,12.922915,80.127457,Tambaram,Peak,2478,1194.54,61,2586,7,5,15-12-2024 21:49,21:49:00
